customerID,churn_probability,risk_flag,risk_band,threshold_used,model_name,MonthlyCharges,tenure,Contract,PaymentMethod,InternetService,tenure_bucket,services_count,customer_value,revenue_at_risk,top_risk_reasons,explanation_method,actual_churn
9497-QCMMS,0.9525,High,Critical,0.55,logistic_regression,93.55,1,Month-to-month,Electronic check,Fiber optic,0-12m,4,1122.6,1069.28,Tenure; Month-to-month contract; Internet Service: Fiber optic,shap,Yes
0674-GCDXG,0.0569,Low,Low,0.55,logistic_regression,71.9,63,Two year,Bank transfer (automatic),DSL,48m+,6,862.8,49.09,Services subscribed; Tenure band: 48m+; Total Charges,shap,No
3486-NPGST,0.0569,Low,Low,0.55,logistic_regression,19.55,36,One year,Mailed check,No,25-48m,1,234.6,13.35,Monthly Charges; Average monthly spend; Contract: One year,shap,No
0214-JHPFW,0.0567,Low,Low,0.55,logistic_regression,57.8,70,Two year,Bank transfer (automatic),DSL,48m+,5,693.6,39.33,Tenure band: 48m+; Services subscribed; Monthly Charges,shap,No
3174-AKMAS,0.0566,Low,Low,0.55,logistic_regression,64.2,46,Two year,Credit card (automatic),DSL,25-48m,4,770.4,43.6,Streaming TV: Yes; Paperless Billing: No; Services subscribed,shap,No
1187-WILMM,0.0566,Low,Low,0.55,logistic_regression,89.4,63,Two year,Credit card (automatic),DSL,48m+,8,1072.8,60.72,Services subscribed; Total Charges; Tenure band: 48m+,shap,No
8661-BOYNW,0.0565,Low,Low,0.55,logistic_regression,84.4,72,Two year,Credit card (automatic),DSL,48m+,7,1012.8,57.22,Services subscribed; Total Charges; Tenure band: 48m+,shap,No
3108-PCCGG,0.0565,Low,Low,0.55,logistic_regression,84.45,72,Two year,Credit card (automatic),DSL,48m+,7,1013.4,57.26,Services subscribed; Total Charges; Tenure band: 48m+,shap,No
6772-WFQRD,0.0565,Low,Low,0.55,logistic_regression,20.4,40,One year,Bank transfer (automatic),No,25-48m,1,244.8,13.83,Monthly Charges; Average monthly spend; Contract: One year,shap,No
0945-TSONX,0.0563,Low,Low,0.55,logistic_regression,85.3,47,Two year,Credit card (automatic),DSL,25-48m,7,1023.6,57.63,Services subscribed; Total Charges; Streaming Movies: Yes,shap,No
6563-VRERX,0.0562,Low,Low,0.55,logistic_regression,20.6,33,One year,Mailed check,No,25-48m,1,247.2,13.89,Monthly Charges; Average monthly spend; Contract: One year,shap,No
0017-DINOC,0.0561,Low,Low,0.55,logistic_regression,45.2,54,Two year,Credit card (automatic),DSL,48m+,3,542.4,30.43,Monthly Charges; Tenure band: 48m+; Average monthly spend,shap,No
2256-YLYLP,0.056,Low,Low,0.55,logistic_regression,72.95,68,Two year,Bank transfer (automatic),DSL,48m+,5,875.4,49.02,Tenure band: 48m+; Services subscribed; Total Charges,shap,No
2335-GSODA,0.0559,Low,Low,0.55,logistic_regression,40.1,23,Two year,Mailed check,DSL,13-24m,3,481.2,26.9,Monthly Charges; Tenure; Average monthly spend,shap,No
6685-GBWJZ,0.0559,Low,Low,0.55,logistic_regression,70.8,63,One year,Credit card (automatic),DSL,48m+,5,849.6,47.49,Tenure band: 48m+; Services subscribed; Contract: One year,shap,No
8766-PAFNE,0.0558,Low,Low,0.55,logistic_regression,79.1,71,Two year,Credit card (automatic),DSL,48m+,6,949.2,52.97,Services subscribed; Total Charges; Tenure band: 48m+,shap,No
7328-OWMOM,0.0557,Low,Low,0.55,logistic_regression,20.1,31,One year,Credit card (automatic),No,25-48m,1,241.2,13.43,Monthly Charges; Average monthly spend; Contract: One year,shap,No
4751-ERMAN,0.0556,Low,Low,0.55,logistic_regression,75.4,72,Two year,Bank transfer (automatic),DSL,48m+,5,904.8,50.31,Total Charges; Tenure band: 48m+; Services subscribed,shap,No
5063-IUOKK,0.0556,Low,Low,0.55,logistic_regression,19.75,13,Two year,Mailed check,No,13-24m,1,237.0,13.18,Tenure; Monthly Charges; Average monthly spend,shap,No
7190-XHTWJ,0.0554,Low,Low,0.55,logistic_regression,19.3,38,One year,Mailed check,No,25-48m,1,231.6,12.83,Monthly Charges; Average monthly spend; Contract: One year,shap,No
8232-CTLKO,0.0553,Low,Low,0.55,logistic_regression,59.75,66,Two year,Electronic check,DSL,48m+,3,717.0,39.65,Tenure band: 48m+; Total Charges; Streaming TV: Yes,shap,No
7452-FOLON,0.0552,Low,Low,0.55,logistic_regression,25.45,39,One year,Bank transfer (automatic),No,25-48m,2,305.4,16.86,Monthly Charges; Average monthly spend; Contract: One year,shap,No
9602-WCXPI,0.0552,Low,Low,0.55,logistic_regression,20.15,50,One year,Credit card (automatic),No,48m+,1,241.8,13.35,Monthly Charges; Average monthly spend; Tenure band: 48m+,shap,No
9968-FFVVH,0.0552,Low,Low,0.55,logistic_regression,68.8,63,One year,Bank transfer (automatic),DSL,48m+,6,825.6,45.57,Services subscribed; Tenure band: 48m+; Contract: One year,shap,No
8626-PTQGE,0.0551,Low,Low,0.55,logistic_regression,60.05,69,Two year,Bank transfer (automatic),DSL,48m+,5,720.6,39.71,Tenure band: 48m+; Services subscribed; Total Charges,shap,No
4994-OBRSZ,0.0551,Low,Low,0.55,logistic_regression,76.1,14,Two year,Bank transfer (automatic),DSL,13-24m,6,913.2,50.32,Tenure; Services subscribed; Streaming Movies: Yes,shap,No
0902-RFHOF,0.0551,Low,Low,0.55,logistic_regression,20.1,38,One year,Mailed check,No,25-48m,1,241.2,13.29,Monthly Charges; Average monthly spend; Contract: One year,shap,No
8184-WMOFI,0.0551,Low,Low,0.55,logistic_regression,71.4,62,One year,Credit card (automatic),DSL,48m+,5,856.8,47.21,Tenure band: 48m+; Services subscribed; Contract: One year,shap,No
2521-NPUZR,0.055,Low,Low,0.55,logistic_regression,101.0,70,Two year,Credit card (automatic),Fiber optic,48m+,6,1212.0,66.66,Total Charges; Services subscribed; Internet Service: Fiber optic,shap,No
5129-HHMZC,0.055,Low,Low,0.55,logistic_regression,86.45,43,Two year,Credit card (automatic),DSL,25-48m,7,1037.4,57.06,Services subscribed; Streaming Movies: Yes; Streaming TV: Yes,shap,No
2193-SFWQW,0.0549,Low,Low,0.55,logistic_regression,111.95,72,Two year,Bank transfer (automatic),Fiber optic,48m+,7,1343.4,73.75,Services subscribed; Total Charges; Internet Service: Fiber optic,shap,No
7779-ORAEL,0.0549,Low,Low,0.55,logistic_regression,75.15,45,Two year,Credit card (automatic),DSL,25-48m,6,901.8,49.51,Services subscribed; Streaming Movies: Yes; Senior Citizen,shap,No
5642-MHDQT,0.0549,Low,Low,0.55,logistic_regression,19.85,53,One year,Bank transfer (automatic),No,48m+,1,238.2,13.08,Monthly Charges; Average monthly spend; Tenure band: 48m+,shap,No
8515-OCTJS,0.0548,Low,Low,0.55,logistic_regression,24.75,25,Two year,Credit card (automatic),No,25-48m,2,297.0,16.28,Monthly Charges; Tenure; Average monthly spend,shap,Yes
1090-ESELR,0.0548,Low,Low,0.55,logistic_regression,105.5,72,Two year,Bank transfer (automatic),Fiber optic,48m+,6,1266.0,69.38,Total Charges; Services subscribed; Internet Service: Fiber optic,shap,No
0459-SPZHJ,0.0548,Low,Low,0.55,logistic_regression,83.5,63,Two year,Credit card (automatic),DSL,48m+,7,1002.0,54.91,Services subscribed; Total Charges; Tenure band: 48m+,shap,No
3166-PNEOF,0.0547,Low,Low,0.55,logistic_regression,86.45,61,Two year,Credit card (automatic),DSL,48m+,7,1037.4,56.75,Services subscribed; Tenure band: 48m+; Total Charges,shap,No
5996-EBTKM,0.0547,Low,Low,0.55,logistic_regression,69.9,67,Two year,Bank transfer (automatic),DSL,48m+,5,838.8,45.88,Tenure band: 48m+; Services subscribed; Total Charges,shap,No
8125-QPFJD,0.0546,Low,Low,0.55,logistic_regression,84.9,72,Two year,Bank transfer (automatic),DSL,48m+,7,1018.8,55.63,Services subscribed; Total Charges; Tenure band: 48m+,shap,No
9178-JHUVJ,0.0546,Low,Low,0.55,logistic_regression,24.1,24,Two year,Bank transfer (automatic),No,13-24m,2,289.2,15.79,Monthly Charges; Tenure; Average monthly spend,shap,No
3544-FBCAS,0.0545,Low,Low,0.55,logistic_regression,83.6,72,Two year,Credit card (automatic),DSL,48m+,7,1003.2,54.67,Services subscribed; Total Charges; Tenure band: 48m+,shap,No
0114-IGABW,0.0545,Low,Low,0.55,logistic_regression,58.25,71,Two year,Bank transfer (automatic),DSL,48m+,5,699.0,38.1,Tenure band: 48m+; Services subscribed; Monthly Charges,shap,No
5583-EJXRD,0.0545,Low,Low,0.55,logistic_regression,54.05,44,Two year,Credit card (automatic),DSL,25-48m,5,648.6,35.35,Services subscribed; Monthly Charges; Streaming Movies: Yes,shap,No
5003-XZWWO,0.0544,Low,Low,0.55,logistic_regression,84.2,71,Two year,Credit card (automatic),DSL,48m+,7,1010.4,54.97,Services subscribed; Total Charges; Tenure band: 48m+,shap,No
5924-SNGKP,0.0544,Low,Low,0.55,logistic_regression,20.25,41,One year,Credit card (automatic),No,25-48m,1,243.0,13.22,Monthly Charges; Average monthly spend; Contract: One year,shap,No
1934-MKPXS,0.0543,Low,Low,0.55,logistic_regression,20.1,33,One year,Credit card (automatic),No,25-48m,1,241.2,13.1,Monthly Charges; Average monthly spend; Contract: One year,shap,No
8265-HKSOW,0.0543,Low,Low,0.55,logistic_regression,107.45,72,Two year,Credit card (automatic),Fiber optic,48m+,7,1289.4,70.01,Services subscribed; Total Charges; Internet Service: Fiber optic,shap,No
6064-ZATLR,0.0542,Low,Low,0.55,logistic_regression,52.85,27,Two year,Bank transfer (automatic),DSL,25-48m,3,634.2,34.37,Monthly Charges; Tenure; Tech Support: No,shap,No
5840-NVDCG,0.0542,Low,Low,0.55,logistic_regression,68.25,16,Two year,Bank transfer (automatic),DSL,13-24m,5,819.0,44.39,Tenure; Services subscribed; Streaming Movies: Yes,shap,No
1755-FZQEC,0.0542,Low,Low,0.55,logistic_regression,19.9,39,One year,Mailed check,No,25-48m,1,238.8,12.94,Monthly Charges; Average monthly spend; Contract: One year,shap,No
5668-MEISB,0.0542,Low,Low,0.55,logistic_regression,106.1,72,Two year,Credit card (automatic),Fiber optic,48m+,7,1273.2,69.01,Services subscribed; Total Charges; Internet Service: Fiber optic,shap,No
5014-GSOUQ,0.0541,Low,Low,0.55,logistic_regression,19.95,13,Two year,Mailed check,No,13-24m,1,239.4,12.95,Tenure; Monthly Charges; Average monthly spend,shap,No
3796-ENZGF,0.0541,Low,Low,0.55,logistic_regression,67.25,63,Two year,Mailed check,DSL,48m+,5,807.0,43.66,Tenure band: 48m+; Services subscribed; Total Charges,shap,No
0048-PIHNL,0.0541,Low,Low,0.55,logistic_regression,20.45,49,One year,Bank transfer (automatic),No,48m+,1,245.4,13.28,Monthly Charges; Average monthly spend; Tenure band: 48m+,shap,No
7277-KAMWT,0.0541,Low,Low,0.55,logistic_regression,20.0,13,Two year,Credit card (automatic),No,13-24m,1,240.0,12.98,Tenure; Monthly Charges; Average monthly spend,shap,No
3280-NMUVX,0.054,Low,Low,0.55,logistic_regression,19.6,34,One year,Credit card (automatic),No,25-48m,1,235.2,12.7,Monthly Charges; Average monthly spend; Contract: One year,shap,No
2516-XSJKX,0.054,Low,Low,0.55,logistic_regression,78.45,41,Two year,Electronic check,DSL,25-48m,6,941.4,50.84,Services subscribed; Streaming Movies: Yes; Streaming TV: Yes,shap,No
3721-WKIIL,0.0539,Low,Low,0.55,logistic_regression,19.6,27,Two year,Mailed check,No,25-48m,1,235.2,12.68,Monthly Charges; Average monthly spend; Tenure,shap,No
3653-NCRDJ,0.0537,Low,Low,0.55,logistic_regression,19.2,43,One year,Mailed check,No,25-48m,1,230.4,12.37,Monthly Charges; Average monthly spend; Contract: One year,shap,No
0254-WWRKD,0.0537,Low,Low,0.55,logistic_regression,50.55,67,One year,Credit card (automatic),DSL,48m+,2,606.6,32.57,Monthly Charges; Tenure band: 48m+; Contract: One year,shap,No
5684-FJVYR,0.0536,Low,Low,0.55,logistic_regression,90.35,72,Two year,Bank transfer (automatic),Fiber optic,48m+,5,1084.2,58.11,Total Charges; Internet Service: Fiber optic; Tenure band: 48m+,shap,No
1897-OKVMW,0.0536,Low,Low,0.55,logistic_regression,90.6,64,Two year,Mailed check,DSL,48m+,8,1087.2,58.27,Services subscribed; Total Charges; Tenure band: 48m+,shap,No
0513-RBGPE,0.0535,Low,Low,0.55,logistic_regression,62.8,37,Two year,Credit card (automatic),DSL,25-48m,5,753.6,40.32,Services subscribed; Paperless Billing: No; Monthly Charges,shap,No
6122-EFVKN,0.0534,Low,Low,0.55,logistic_regression,35.75,24,Two year,Mailed check,DSL,13-24m,2,429.0,22.91,Monthly Charges; Tenure; Average monthly spend,shap,No
9479-HYNYL,0.0532,Low,Low,0.55,logistic_regression,80.7,71,Two year,Credit card (automatic),DSL,48m+,6,968.4,51.52,Services subscribed; Total Charges; Tenure band: 48m+,shap,No
1172-VIYBP,0.0532,Low,Low,0.55,logistic_regression,69.7,53,Two year,Bank transfer (automatic),DSL,48m+,5,836.4,44.5,Tenure band: 48m+; Services subscribed; Streaming Movies: Yes,shap,No
9548-LIGTA,0.0531,Low,Low,0.55,logistic_regression,81.05,61,Two year,Mailed check,DSL,48m+,6,972.6,51.65,Services subscribed; Tenure band: 48m+; Total Charges,shap,No
1982-FEBTD,0.0531,Low,Low,0.55,logistic_regression,25.6,23,Two year,Credit card (automatic),No,13-24m,2,307.2,16.31,Monthly Charges; Tenure; Average monthly spend,shap,No
6609-MXJHJ,0.0531,Low,Low,0.55,logistic_regression,25.1,30,Two year,Mailed check,No,25-48m,2,301.2,15.99,Monthly Charges; Average monthly spend; Internet Service: DSL,shap,No
2589-AYCRP,0.053,Low,Low,0.55,logistic_regression,19.75,50,One year,Bank transfer (automatic),No,48m+,1,237.0,12.56,Monthly Charges; Average monthly spend; Tenure band: 48m+,shap,No
6023-GSSXW,0.053,Low,Low,0.55,logistic_regression,61.45,69,Two year,Credit card (automatic),DSL,48m+,3,737.4,39.08,Tenure band: 48m+; Total Charges; Streaming Movies: Yes,shap,No
2400-XIWIO,0.053,Low,Low,0.55,logistic_regression,90.1,71,Two year,Electronic check,DSL,48m+,8,1081.2,57.3,Services subscribed; Total Charges; Tenure band: 48m+,shap,No
8908-SLFCJ,0.0529,Low,Low,0.55,logistic_regression,20.85,21,Two year,Credit card (automatic),No,13-24m,1,250.2,13.24,Monthly Charges; Tenure; Average monthly spend,shap,No
7471-WNSUF,0.0528,Low,Low,0.55,logistic_regression,24.15,60,One year,Bank transfer (automatic),No,48m+,2,289.8,15.3,Monthly Charges; Average monthly spend; Tenure band: 48m+,shap,No
1403-LKLIK,0.0528,Low,Low,0.55,logistic_regression,20.1,33,One year,Mailed check,No,25-48m,1,241.2,12.74,Monthly Charges; Average monthly spend; Contract: One year,shap,No
2845-KDHVX,0.0527,Low,Low,0.55,logistic_regression,68.3,64,Two year,Mailed check,DSL,48m+,5,819.6,43.19,Tenure band: 48m+; Services subscribed; Total Charges,shap,No
1245-HARPS,0.0527,Low,Low,0.55,logistic_regression,20.4,14,Two year,Mailed check,No,13-24m,1,244.8,12.9,Tenure; Monthly Charges; Average monthly spend,shap,No
6234-RAAPL,0.0526,Low,Low,0.55,logistic_regression,99.9,72,Two year,Bank transfer (automatic),Fiber optic,48m+,6,1198.8,63.06,Total Charges; Services subscribed; Internet Service: Fiber optic,shap,No
6339-RZCBJ,0.0526,Low,Low,0.55,logistic_regression,78.9,48,Two year,Credit card (automatic),DSL,25-48m,6,946.8,49.8,Services subscribed; Streaming Movies: Yes; Streaming TV: Yes,shap,No
5380-XPJNZ,0.0525,Low,Low,0.55,logistic_regression,20.05,38,One year,Mailed check,No,25-48m,1,240.6,12.63,Monthly Charges; Average monthly spend; Contract: One year,shap,No
8050-XGRVL,0.0525,Low,Low,0.55,logistic_regression,54.75,62,One year,Credit card (automatic),DSL,48m+,3,657.0,34.49,Tenure band: 48m+; Contract: One year; Monthly Charges,shap,No
0909-SELIE,0.0524,Low,Low,0.55,logistic_regression,80.8,61,Two year,Bank transfer (automatic),DSL,48m+,7,969.6,50.81,Services subscribed; Tenure band: 48m+; Total Charges,shap,No
5397-NSKQG,0.0524,Low,Low,0.55,logistic_regression,50.9,67,Two year,Credit card (automatic),DSL,48m+,3,610.8,32.01,Monthly Charges; Tenure band: 48m+; Streaming Movies: Yes,shap,No
1830-GGFNM,0.0524,Low,Low,0.55,logistic_regression,94.55,65,Two year,Credit card (automatic),Fiber optic,48m+,6,1134.6,59.45,Services subscribed; Internet Service: Fiber optic; Total Charges,shap,No
2581-VKIRT,0.0523,Low,Low,0.55,logistic_regression,65.5,59,One year,Mailed check,DSL,48m+,5,786.0,41.11,Tenure band: 48m+; Services subscribed; Contract: One year,shap,No
6152-ONASV,0.0523,Low,Low,0.55,logistic_regression,58.25,68,One year,Bank transfer (automatic),DSL,48m+,4,699.0,36.56,Tenure band: 48m+; Contract: One year; Monthly Charges,shap,No
0016-QLJIS,0.0522,Low,Low,0.55,logistic_regression,90.45,65,Two year,Mailed check,DSL,48m+,8,1085.4,56.66,Services subscribed; Total Charges; Tenure band: 48m+,shap,No
5980-BDHPY,0.0522,Low,Low,0.55,logistic_regression,87.1,72,Two year,Bank transfer (automatic),DSL,48m+,8,1045.2,54.56,Services subscribed; Total Charges; Tenure band: 48m+,shap,No
6701-YVNQG,0.0522,Low,Low,0.55,logistic_regression,88.7,72,Two year,Credit card (automatic),DSL,48m+,8,1064.4,55.56,Services subscribed; Total Charges; Tenure band: 48m+,shap,No
8316-BBQAY,0.0521,Low,Low,0.55,logistic_regression,59.95,65,Two year,Credit card (automatic),DSL,48m+,5,719.4,37.48,Tenure band: 48m+; Services subscribed; Streaming Movies: Yes,shap,No
9610-WCESF,0.0521,Low,Low,0.55,logistic_regression,43.9,67,Two year,Electronic check,DSL,48m+,3,526.8,27.45,Monthly Charges; Tenure band: 48m+; Average monthly spend,shap,No
8414-OOEEL,0.0521,Low,Low,0.55,logistic_regression,79.5,66,Two year,Credit card (automatic),DSL,48m+,6,954.0,49.7,Services subscribed; Total Charges; Tenure band: 48m+,shap,No
1972-XMUWV,0.0521,Low,Low,0.55,logistic_regression,59.8,65,Two year,Credit card (automatic),DSL,48m+,3,717.6,37.39,Tenure band: 48m+; Streaming TV: Yes; Monthly Charges,shap,No
3712-PKXZA,0.052,Low,Low,0.55,logistic_regression,20.55,61,One year,Credit card (automatic),No,48m+,1,246.6,12.82,Monthly Charges; Average monthly spend; Tenure band: 48m+,shap,No
2999-AANRQ,0.052,Low,Low,0.55,logistic_regression,71.05,21,Two year,Credit card (automatic),DSL,13-24m,5,852.6,44.34,Tenure; Services subscribed; Streaming TV: Yes,shap,No
6518-KZXCB,0.0519,Low,Low,0.55,logistic_regression,25.25,22,Two year,Mailed check,No,13-24m,2,303.0,15.73,Monthly Charges; Tenure; Average monthly spend,shap,No
3161-ONRWK,0.0519,Low,Low,0.55,logistic_regression,65.85,60,One year,Bank transfer (automatic),DSL,48m+,5,790.2,41.01,Tenure band: 48m+; Services subscribed; Contract: One year,shap,No
7131-ZQZNK,0.0519,Low,Low,0.55,logistic_regression,59.85,60,Two year,Credit card (automatic),DSL,48m+,5,718.2,37.27,Tenure band: 48m+; Services subscribed; Streaming Movies: Yes,shap,No
8008-OTEZX,0.0518,Low,Low,0.55,logistic_regression,19.65,35,One year,Mailed check,No,25-48m,1,235.8,12.21,Monthly Charges; Average monthly spend; Contract: One year,shap,No
0567-XRHCU,0.0516,Low,Low,0.55,logistic_regression,43.95,69,Two year,Credit card (automatic),DSL,48m+,3,527.4,27.21,Monthly Charges; Tenure band: 48m+; Average monthly spend,shap,No
1492-KGETH,0.0516,Low,Low,0.55,logistic_regression,78.35,70,One year,Bank transfer (automatic),DSL,48m+,7,940.2,48.51,Services subscribed; Total Charges; Tenure band: 48m+,shap,No
7401-JIXNM,0.0516,Low,Low,0.55,logistic_regression,91.3,54,Two year,Credit card (automatic),DSL,48m+,8,1095.6,56.53,Services subscribed; Tenure band: 48m+; Total Charges,shap,No
3230-IUALN,0.0515,Low,Low,0.55,logistic_regression,81.0,45,Two year,Mailed check,DSL,25-48m,6,972.0,50.06,Services subscribed; Streaming Movies: Yes; Streaming TV: Yes,shap,No
9565-FLVCG,0.0515,Low,Low,0.55,logistic_regression,69.55,65,Two year,Mailed check,DSL,48m+,5,834.6,42.98,Tenure band: 48m+; Services subscribed; Total Charges,shap,No
4342-HFXWS,0.0514,Low,Low,0.55,logistic_regression,69.7,48,One year,Bank transfer (automatic),DSL,25-48m,5,836.4,42.99,Services subscribed; Contract: One year; Streaming TV: Yes,shap,No
4967-WPNCF,0.0513,Low,Low,0.55,logistic_regression,63.7,72,Two year,Bank transfer (automatic),DSL,48m+,6,764.4,39.21,Services subscribed; Tenure band: 48m+; Total Charges,shap,No
4452-ROHMO,0.0512,Low,Low,0.55,logistic_regression,19.6,15,Two year,Mailed check,No,13-24m,1,235.2,12.04,Tenure; Monthly Charges; Average monthly spend,shap,No
6922-NCEDI,0.0511,Low,Low,0.55,logistic_regression,21.2,56,One year,Mailed check,No,48m+,1,254.4,13.0,Monthly Charges; Average monthly spend; Tenure band: 48m+,shap,No
4615-PIVVU,0.0511,Low,Low,0.55,logistic_regression,66.5,42,Two year,Credit card (automatic),DSL,25-48m,4,798.0,40.78,Streaming Movies: Yes; Services subscribed; Online Security: No,shap,No
1088-AUUZZ,0.0511,Low,Low,0.55,logistic_regression,75.85,56,Two year,Credit card (automatic),DSL,48m+,6,910.2,46.51,Services subscribed; Tenure band: 48m+; Total Charges,shap,No
9541-ZPSEA,0.0511,Low,Low,0.55,logistic_regression,80.35,68,Two year,Credit card (automatic),Fiber optic,48m+,3,964.2,49.27,Internet Service: Fiber optic; Total Charges; Tenure band: 48m+,shap,No
2351-BKRZW,0.051,Low,Low,0.55,logistic_regression,75.2,43,Two year,Bank transfer (automatic),DSL,25-48m,5,902.4,46.02,Services subscribed; Streaming Movies: Yes; Streaming TV: Yes,shap,No
5248-YGIJN,0.051,Low,Low,0.55,logistic_regression,90.25,72,Two year,Credit card (automatic),DSL,48m+,8,1083.0,55.23,Services subscribed; Total Charges; Tenure band: 48m+,shap,No
